"","Location","Sample","logMFI","Dilution","antigen","file_name","flagged_run","date_plate","min","max","lower_bound","upper_bound","Flag","Conc","trim_lo","trim_up"
"PfMSP1.19_1.15","15(1,G2)","NS1209",8.68558484267669,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0517393640986302,5.50125821054473,9.61072819608155
"PfMSP1.19_1.16","16(1,H2)","NS2184",3.89182029811063,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.17","17(1,A3)","NS1105",5.8111409929767,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.00917857861444418,5.50125821054473,9.61072819608155
"PfMSP1.19_1.18","18(1,B3)","NS1224",8.1978140322212,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0373514168061001,5.50125821054473,9.61072819608155
"PfMSP1.19_1.19","19(1,C3)","NS2264",8.74393027824058,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0539830224770654,5.50125821054473,9.61072819608155
"PfMSP1.19_1.20","20(1,D3)","NS1228",4.65396035015752,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.21","21(1,E3)","NS1293",8.45998771764546,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0442667952632557,5.50125821054473,9.61072819608155
"PfMSP1.19_1.22","22(1,F3)","NS2177",4.63472898822964,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.23","23(1,G3)","NS1043",8.30967689598773,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0401124290133775,5.50125821054473,9.61072819608155
"PfMSP1.19_1.24","24(1,H3)","NS1115",7.46622755621548,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0240051427026007,5.50125821054473,9.61072819608155
"PfMSP1.19_1.25","25(1,A4)","NS2075",8.81157775192769,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0567852638462296,5.50125821054473,9.61072819608155
"PfMSP1.19_1.26","26(1,B4)","NS2280",6.59782759758304,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.014494411001218,5.50125821054473,9.61072819608155
"PfMSP1.19_1.27","27(1,C4)","NS2012",5.29831736654804,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.28","28(1,D4)","NS1053",7.33693691370762,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0222544988055079,5.50125821054473,9.61072819608155
"PfMSP1.19_1.29","29(1,E4)","NS1192",7.33595987405979,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0222417993662982,5.50125821054473,9.61072819608155
"PfMSP1.19_1.30","30(1,F4)","NS1039",8.13827263853019,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0359808544499474,5.50125821054473,9.61072819608155
"PfMSP1.19_1.31","31(1,G4)","NS2027",7.7445698093545,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0283044725442008,5.50125821054473,9.61072819608155
"PfMSP1.19_1.32","32(1,H4)","NS1197",8.4898219946201,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0451613165863729,5.50125821054473,9.61072819608155
"PfMSP1.19_1.33","33(1,A5)","NS2118",7.18387071506245,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0203550509024278,5.50125821054473,9.61072819608155
"PfMSP1.19_1.34","34(1,B5)","NS1167",6.16856415992078,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0113021680559665,5.50125821054473,9.61072819608155
"PfMSP1.19_1.35","35(1,C5)","NS1185",8.70847448958166,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.052601811042239,5.50125821054473,9.61072819608155
"PfMSP1.19_1.36","36(1,D5)","NS2172",4.98360662170834,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.37","37(1,E5)","NS1060",8.36264243156764,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0415134912199596,5.50125821054473,9.61072819608155
"PfMSP1.19_1.38","38(1,F5)","NS1058",5.93224518744801,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.00985048762959902,5.50125821054473,9.61072819608155
"PfMSP1.19_1.39","39(1,G5)","NS1178",4.38202663467388,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.40","40(1,H5)","NS1080",6.82925305082718,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0165714496954609,5.50125821054473,9.61072819608155
"PfMSP1.19_1.41","41(1,A6)","NS1114",6.31806680679042,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0123263963438666,5.50125821054473,9.61072819608155
"PfMSP1.19_1.42","42(1,B6)","NS2173",8.50774873258824,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0457111657853326,5.50125821054473,9.61072819608155
"PfMSP1.19_1.43","43(1,C6)","NS1162",5.39362754635236,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.44","44(1,D6)","NS1278",7.81561053203519,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0295353530016634,5.50125821054473,9.61072819608155
"PfMSP1.19_1.45","45(1,E6)","NS1002",8.58951385299586,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.048345618614315,5.50125821054473,9.61072819608155
"PfMSP1.19_1.46","46(1,F6)","NS1184",4.48300255201388,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.47","47(1,G6)","NS1292",7.07538612036609,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0191117465994032,5.50125821054473,9.61072819608155
"PfMSP1.19_1.48","48(1,H6)","NS1027",7.43691185943285,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0235956584210988,5.50125821054473,9.61072819608155
"PfMSP1.19_1.49","49(1,A7)","NS2196",6.24222326545517,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0117959184787213,5.50125821054473,9.61072819608155
"PfMSP1.19_1.50","50(1,B7)","NS1003",4.95934199970871,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.51","51(1,C7)","NS2026",4.18965474202643,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.52","52(1,D7)","NS2040",5.93224518744801,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.00985048762959902,5.50125821054473,9.61072819608155
"PfMSP1.19_1.53","53(1,E7)","NS2087",7.71311445014901,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0277781514740534,5.50125821054473,9.61072819608155
"PfMSP1.19_1.54","54(1,F7)","NS1076",8.6941671418836,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0520601339827198,5.50125821054473,9.61072819608155
"PfMSP1.19_1.55","55(1,G7)","NS1126",6.56385552653213,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0142122262561084,5.50125821054473,9.61072819608155
"PfMSP1.19_1.56","56(1,H7)","NS2070",8.68457030082437,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0517016475567255,5.50125821054473,9.61072819608155
"PfMSP1.19_1.57","57(1,A8)","NS1257",7.84619881549743,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0300841562941699,5.50125821054473,9.61072819608155
"PfMSP1.19_1.58","58(1,B8)","NS2167",5.97126183979046,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0100769616395785,5.50125821054473,9.61072819608155
"PfMSP1.19_1.59","59(1,C8)","NS1238",7.95997452808054,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0322324654473059,5.50125821054473,9.61072819608155
"PfMSP1.19_1.60","60(1,D8)","NS1219",6.46224912133679,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0134003686069824,5.50125821054473,9.61072819608155
"PfMSP1.19_1.61","61(1,E8)","NS2220",7.18311170174328,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0203460667574471,5.50125821054473,9.61072819608155
"PfMSP1.19_1.62","62(1,F8)","NS2179",7.2591161280971,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0212665765923536,5.50125821054473,9.61072819608155
"PfMSP1.19_1.63","63(1,G8)","NS1277",6.80848727732347,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0163734690814411,5.50125821054473,9.61072819608155
"PfMSP1.19_1.64","64(1,H8)","NS2197",8.15190987294091,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0362890967187411,5.50125821054473,9.61072819608155
"PfMSP1.19_1.65","65(1,A9)","NS1071",8.04125196950375,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0338790677767609,5.50125821054473,9.61072819608155
"PfMSP1.19_1.66","66(1,B9)","NS1250",6.64898455002478,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.014929894540769,5.50125821054473,9.61072819608155
"PfMSP1.19_1.67","67(1,C9)","NS1261",7.61307803547222,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0261758422229139,5.50125821054473,9.61072819608155
"PfMSP1.19_1.68","68(1,D9)","NS2198",8.62927109482159,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0497079986345747,5.50125821054473,9.61072819608155
"PfMSP1.19_1.69","69(1,E9)","NS1107",4.9416424226093,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.70","70(1,F9)","NS1177",4.11087386417331,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.71","71(1,G9)","NS2112",6.93828448401696,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0176513821697477,5.50125821054473,9.61072819608155
"PfMSP1.19_1.72","72(1,H9)","NS2100",4.39444915467244,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.73","73(1,A10)","NS1123",6.30261897574491,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0122164828346137,5.50125821054473,9.61072819608155
"PfMSP1.19_1.74","74(1,B10)","NS1066",5.19849703126583,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.75","75(1,C10)","NS1050",7.29471691552574,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0217126581290157,5.50125821054473,9.61072819608155
"PfMSP1.19_1.76","76(1,D10)","NS1103",7.45645455517621,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.02386778875184,5.50125821054473,9.61072819608155
"PfMSP1.19_1.77","77(1,E10)","NS1108",4.56434819146784,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0.00765515217858377,5.50125821054473,9.61072819608155
"PfMSP1.19_1.78","78(1,F10)","NS1034",7.641324374041,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0266175904835236,5.50125821054473,9.61072819608155
"PfMSP1.19_1.79","79(1,G10)","NS1051",6.4393503711001,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0132238379628074,5.50125821054473,9.61072819608155
"PfMSP1.19_1.80","80(1,H10)","NS2030",8.72355674269043,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0531824495653545,5.50125821054473,9.61072819608155
"PfMSP1.19_1.81","81(1,A11)","NS1008",7.46508273639955,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0239890089350682,5.50125821054473,9.61072819608155
"PfMSP1.19_1.82","82(1,B11)","Blank",2.99573227355399,0,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0,5.50125821054473,9.61072819608155
"PfMSP1.19_1.83","83(1,C11)","NFPOS1",7.59135704669855,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0258416545292433,5.50125821054473,9.61072819608155
"PfMSP1.19_1.84","84(1,D11)","NEG107",8.75210719832936,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0543097399294521,5.50125821054473,9.61072819608155
"PfMSP1.19_1.85","85(1,E11)","Blank",2.99573227355399,0,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"below_min",0,5.50125821054473,9.61072819608155
"PfMSP1.19_1.86","86(1,F11)","NFPOS2",7.5251007461258,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0248508694152489,5.50125821054473,9.61072819608155
"PfMSP1.19_1.87","87(1,G11)","NEG108",8.72510127008767,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0532424804310608,5.50125821054473,9.61072819608155
"PfMSP1.19_1.88","88(1,H11)","NEG109",8.69458595497344,1000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.0520758664550089,5.50125821054473,9.61072819608155
"PfMSP1.19_1.89","89(1,A12)","1/200",9.69987085520201,200,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"above_upper_bound",0.0294264876779512,5.50125821054473,9.61072819608155
"PfMSP1.19_1.90","90(1,B12)","1/400",9.70357212734113,400,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"above_upper_bound",0.0588529753559023,5.50125821054473,9.61072819608155
"PfMSP1.19_1.91","91(1,C12)","1/2000",9.97543605184871,2000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"above_max",0.294264876779512,5.50125821054473,9.61072819608155
"PfMSP1.19_1.92","92(1,D12)","1/8000",9.55584313891166,8000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",1.0382243327977,5.50125821054473,9.61072819608155
"PfMSP1.19_1.93","93(1,E12)","1/16000",8.88461023188687,16000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.961459648975357,5.50125821054473,9.61072819608155
"PfMSP1.19_1.94","94(1,F12)","1/32000",7.91534816926308,32000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",1.00380884664235,5.50125821054473,9.61072819608155
"PfMSP1.19_1.95","95(1,G12)","1/64000",6.77650699237218,64000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",1.02868601160925,5.50125821054473,9.61072819608155
"PfMSP1.19_1.96","96(1,H12)","1/128000",5.50125821054473,128000,"PfMSP1.19","p1_copy.csv","",NA,5.50125821054473,9.79617911345311,NA,9.61072819608155,"",0.979859478858723,5.50125821054473,9.61072819608155
"EBA181.VIII.V_1.1","1(1,A1)","NS1073",3.68887945411394,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.2","2(1,B1)","NS2235",5.62941805936734,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0236777194191801,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.3","3(1,C1)","NS1068",2.70805020110221,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.4","4(1,D1)","NS1005",3.58351893845611,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.5","5(1,E1)","NS1048",2.77258872223978,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.6","6(1,F1)","NS1269",5.4510384535657,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0212642658877655,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.7","7(1,G1)","NS2008",4.65396035015752,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0131496638219982,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.8","8(1,H1)","NS1082",3.78418963391826,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.9","9(1,A2)","NS1207",3.80666248977032,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.10","10(1,B2)","NS1217",4.78749174278205,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0142562995572145,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.11","11(1,C2)","NS2143",6.33505425149806,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0363872874838525,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.12","12(1,D2)","NS1149",3.8607297110406,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.00809168842545983,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.13","13(1,E2)","NS1205",6.10702288774225,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0316328911927318,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.14","14(1,F2)","NS2092",4.99043258677874,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.016113945212355,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.15","15(1,G2)","NS1209",4.31748811353631,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0107163005979614,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.16","16(1,H2)","NS2184",3.17805383034795,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.17","17(1,A3)","NS1105",5.72358510195238,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0250628733515741,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.18","18(1,B3)","NS1224",5.20675017302255,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0183563336083057,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.19","19(1,C3)","NS2264",4.77912349311153,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0141843689843854,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.20","20(1,D3)","NS1228",4.26267987704132,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0103632599971289,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.21","21(1,E3)","NS1293",4.02535169073515,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.00895822105015487,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.22","22(1,F3)","NS2177",5.12396397940326,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0174638480204016,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.23","23(1,G3)","NS1043",4.27666611901606,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0104522815426204,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.24","24(1,H3)","NS1115",3.89182029811063,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.00824903600702615,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.25","25(1,A4)","NS2075",5.36597601502185,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0202026678986238,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.26","26(1,B4)","NS2280",7.91480037412476,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.105573114398579,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.27","27(1,C4)","NS2012",4.4188406077966,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.011399635225623,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.28","28(1,D4)","NS1053",3.76120011569356,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.29","29(1,E4)","NS1192",4.36944785246702,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0110615734310169,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.30","30(1,F4)","NS1039",5.62941805936734,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0236777194191801,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.31","31(1,G4)","NS2027",3.68887945411394,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.32","32(1,H4)","NS1197",5.95454119300338,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0288267016934121,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.33","33(1,A5)","NS2118",4.14313472639153,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.00963125370868918,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.34","34(1,B5)","NS1167",3.97029191355212,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0086590966346788,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.35","35(1,C5)","NS1185",4.90527477843843,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0153072547159534,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.36","36(1,D5)","NS2172",3.71357206670431,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"below_min",0.00782476306018668,3.80666248977032,9.32806141596587
"EBA181.VIII.V_1.37","37(1,E5)","NS1060",5.16192474164248,1000,"EBA181.VIII.V","p1_copy.csv","",NA,3.80666248977032,9.71637453500604,NA,9.32806141596587,"",0.0178676100647719,3.80666248977032,9.32806141596587
